PageURL,Name,Description,Material,ImageURL,Brand,Manufacturer,MPN,OfferURL,Price,Currency,Availability
https://materialsmarket.com/products/m8-x-40-bright-zinc-plated-steel-coach-bolts-200-pack,M8 x 40 Bright Zinc-Plated Steel Coach Bolts (200/Pack),M8 x 40 Bright Zinc-Plated Steel Coach Bolts (200/Pack),Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Bright+Zinc-Plated+Steel+Coach+Bolts+-+Photo.jpg",,,,https://materialsmarket.com/products/m8-x-40-bright-zinc-plated-steel-coach-bolts-200-pack,43.45,GBP,https://schema.org/InStock
https://materialsmarket.com/products/18mm-birch-plywood-throughout-bb-bb-2440mm-x-1220mm-8-x-4,18mm Birch Plywood Throughout BB/BB 2440mm x 1220mm (8&#39; x 4&#39;) - Pack of 22,"18mm Birch Plywood Throughout is made from birch veneers of identical thicknesses. These are bonded together and laid perpendicular to each other, giving enhanced strength and durability.",Hardwood,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Birch+Plywood+Throughout+-+Photo.jpg",,,,https://materialsmarket.com/products/18mm-birch-plywood-throughout-bb-bb-2440mm-x-1220mm-8-x-4,2956.27,GBP,https://schema.org/InStock
https://materialsmarket.com/products/m10-x-75-anchor-with-loose-bolt-25-pack,M10 x 75 Anchor with Loose Bolt (25/Pack),M10 x 75 Anchor with Loose Bolt (25/Pack),,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Anchor+with+Loose+Bolt+-+Photo.jpg",,,,https://materialsmarket.com/products/m10-x-75-anchor-with-loose-bolt-25-pack,31.03,GBP,https://schema.org/InStock
https://materialsmarket.com/products/9mm-birch-plywood-throughout-bb-bb-2440mm-x-1220mm-8-x-4,9mm Birch Plywood Throughout BB/BB 2440mm x 1220mm (8&#39; x 4&#39;),"9mm Birch Plywood Throughout is made from birch veneers of identical thicknesses. These are bonded together and laid perpendicular to each other, giving enhanced strength and durability.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Birch+Plywood+Throughout+-+Photo.jpg",,,,https://materialsmarket.com/products/9mm-birch-plywood-throughout-bb-bb-2440mm-x-1220mm-8-x-4,87.00,GBP,https://schema.org/InStock
https://materialsmarket.com/products/22-5mm-hd-deck-dual-natural-oak-slate-deckboard-143mm-x-3600mm-fsc-100,22.5mm x 143mm HD Deck Dual Natural Oak/Slate Composite Deckboard 3600mm ,"22.5mm x 143mm HD Deck Dual Oak/Slate Deckboard 3600mm FSC 100% offers a dual colour finish, combining Oak and Slate tones to create an elegant, durable deck surface.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/HD+Deck+Dual+-+Natural+Oak+and+Slate+Boards+-+Photo+REVA.jpg",,,HDDUAL-DB-SLATE/N.OAK-143-3600,https://materialsmarket.com/products/22-5mm-hd-deck-dual-natural-oak-slate-deckboard-143mm-x-3600mm-fsc-100,54.52,GBP,https://schema.org/InStock
https://materialsmarket.com/products/25mm-structural-hardwood-plywood-sheet-2440mm-x-1220mm-8-x-4-pack-of-36,25mm Structural Hardwood Plywood Sheet 2440mm x 1220mm (8&#39; x 4&#39;) - Pack of 36,Full pack of 25mm Structural Hardwood Plywood 2440mm x 1220mm (8&#39; x 4&#39;) sheets.,Hardwood,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Pack+of+Structural+Hardwood+Ply+-+Photo.jpg",,,,https://materialsmarket.com/products/25mm-structural-hardwood-plywood-sheet-2440mm-x-1220mm-8-x-4-pack-of-36,1674.64,GBP,https://schema.org/InStock
https://materialsmarket.com/products/keystone-5-k-90-cavity-wall-lintel-2100mm,Keystone S/K-90 Cavity Wall Lintel 2100mm,"Keystone S/K-90 Cavity Wall Lintel 2100mm offers load-bearing support for cavity walls, bridging door or window openings and distributing weight to vertical supports.",Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Keystone+lintel+1+-+Photo.jpg",,,,https://materialsmarket.com/products/keystone-5-k-90-cavity-wall-lintel-2100mm,131.09,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-x-175mm-standard-masonry-joist-hanger,47mm x 175mm Standard Masonry Joist Hanger,47mm x 175mm Standard Masonry Joist Hanger is a reliable choice for supporting joists in masonry or concrete applications. Its sturdy construction ensures secure and durable connections in construction projects.,Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Standard+Masonry+Joist+Hanger+-+Photo.jpg",,,,https://materialsmarket.com/products/47mm-x-175mm-standard-masonry-joist-hanger,3.70,GBP,https://schema.org/InStock
https://materialsmarket.com/products/catnic-ang-single-leaf-angle-lintel-2100mm,Catnic ANG Single Leaf Angle Lintel 2100mm,"ANG Single Leaf Angle Lintel 2100mm is ideal for solid wall construction, designed to support uniform loads. This standard duty steel lintel is made from galvanised steel and has a black powder coating on lengths over 2400mm.",Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/ANG+Lintel+-+Photo.jpg",,,ANG2100,https://materialsmarket.com/products/catnic-ang-single-leaf-angle-lintel-2100mm,83.65,GBP,https://schema.org/InStock
https://materialsmarket.com/products/12mm-mdf-board-3050mm-x-1220mm-10-x-4,12mm MDF Board 3050mm x 1220mm (10&#39; x 4&#39;),9mm MDF Board is a defect-free composite board that is used for a variety of applications within the construction industry.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/12mm+MDF+Board+Standard+-+Photo.jpg",,,,https://materialsmarket.com/products/12mm-mdf-board-3050mm-x-1220mm-10-x-4,32.22,GBP,https://schema.org/InStock
https://materialsmarket.com/products/metal-hammer-fixings-6-x-50mm-100-box,Metal Hammer Fixings 6 x 50mm (100/Box),"A rapid light duty hammer-set anchor for attaching sheet metal, plastic or wood to concrete or masonry.",Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Metal+Hammer+Fixings+-+Photo.jpg",,,,https://materialsmarket.com/products/metal-hammer-fixings-6-x-50mm-100-box,16.62,GBP,https://schema.org/InStock
https://materialsmarket.com/products/18mm-marine-plywood-bs1088-2440mm-x-1220mm-8-x-4-pack-of-50,18mm Marine Plywood BS1088 2440mm x 1220mm (8&#39; x 4&#39;) - Pack of 50,Full pack of 18mm Marine Plywood BS1088 2440mm x 1220mm (8&#39; x 4&#39;) sheets.,Hardwood,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Pack+of+Marine+Plywood+-+Photo.jpg",,,,https://materialsmarket.com/products/18mm-marine-plywood-bs1088-2440mm-x-1220mm-8-x-4-pack-of-50,3274.66,GBP,https://schema.org/InStock
https://materialsmarket.com/products/40mm-pragma-artificial-grass-2m-x-1m,40mm Pragma Artificial Grass 2m x 1m,"40mm Pragma Artificial Grass 2m x 1m delivers natural beauty with a generous 40mm pile height. Its dark green hue creates a luxurious, low-maintenance oasis perfect for any garden.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Pragma+main+-+Photo.jpg",,,,https://materialsmarket.com/products/40mm-pragma-artificial-grass-2m-x-1m,64.78,GBP,https://schema.org/InStock
https://materialsmarket.com/products/4-5m-x-11m-geotextile-membrane,4.5m x 11m Geotextile Membrane / Driveway Fabric 90g (49.5m2/Roll),"4.5m x 11m Geotextile Membrane is a permeable fabric used for drainage, soil separation, and stabilisation, ideal for land drains and vehicle area foundations.",Nonwoven,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Geotextile+Membrane+01.jpg",,,,https://materialsmarket.com/products/4-5m-x-11m-geotextile-membrane,94.46,GBP,https://schema.org/InStock
https://materialsmarket.com/products/m10-x-180-bright-zinc-plated-roofing-bolts-25-pack,M10 x 180 Bright Zinc-Plated Roofing Bolts (25/Pack),M10 x 180 Bright Zinc-Plated Roofing Bolts (25/Pack),Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Bright+Zinc-Plated+Roofing+Bolts+-+Photo.jpg",,,,https://materialsmarket.com/products/m10-x-180-bright-zinc-plated-roofing-bolts-25-pack,39.28,GBP,https://schema.org/InStock
https://materialsmarket.com/products/nylon-hammer-fixings-5-x-50mm-200-box,Nylon Hammer Fixings 5 x 50mm (200/Box),Nylon Hammer Fixings are used for quick through-fix installation into solid masonry. They are available in a variety of lengths and sizes.,Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Nylon+Hammer+Fixings+-+Photo+REVA.jpg",,,,https://materialsmarket.com/products/nylon-hammer-fixings-5-x-50mm-200-box,8.80,GBP,https://schema.org/InStock
https://materialsmarket.com/products/69mm-hd-clad-pro-cedar-grey-inside-corner-69mm-x-3600mm-fsc-100,69mm x 69mm HD Clad Pro Cedar Grey Composite Inside Corner 3600mm ,"69mm HD Clad Pro Cedar Grey Inside Corner 69mm x 3600mm FSC 100% ensures a flawless, professional finish at internal corners, enhancing the overall aesthetic of your cladding installation.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/HD+Clad+Pro+-+Inside+Corner+-+Cedar+Grey+-+Photo.jpg",,,HDCLAD-INSIDE-C/GR-3600,https://materialsmarket.com/products/69mm-hd-clad-pro-cedar-grey-inside-corner-69mm-x-3600mm-fsc-100,36.65,GBP,https://schema.org/InStock
https://materialsmarket.com/products/non-fire-rated-white-beaded-frame-metal-access-panel-1200mm-x-600mm,Non-Fire Rated White Beaded Frame Metal Access Panel 1200mm x 600mm,"Non-Fire Rated White Beaded Frame Metal Access Panel 1200mm x 600mm combines functionality and aesthetics, allowing easy access to concealed spaces with a stylish picture frame design.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Beaded+Frame+Metal+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/non-fire-rated-white-beaded-frame-metal-access-panel-1200mm-x-600mm,154.20,GBP,https://schema.org/InStock
https://materialsmarket.com/products/100mm-recticel-eurothane-gp-pir-insulation-board-2400mm-x-1200mm,100mm Recticel Eurothane GP PIR Insulation Board 2400mm x 1200mm,"100mm Recticel Eurothane GP  is a high-performance thermal insulation PIR board with composite foil facings. It can be used for roof, floor, wall and timber joist applications.",PIR,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Recticel+Eurothane+GP+-+Photo+(Resized).jpg",Recticel,Recticel,646810000000011,https://materialsmarket.com/products/100mm-recticel-eurothane-gp-pir-insulation-board-2400mm-x-1200mm,35.51,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-long-leg-timber-to-timber-jiffy-joist-hanger,47mm x 479mm Long Leg Timber to Timber Jiffy Joist Hanger,"47mm Long Leg Timber-to-Timber Jiffy Joist Hanger is a dependable solution for timber-to-timber connections. With its extended leg length, it provides added strength and stability in construction projects.",Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Long+Leg+Timber+to+Timber+Jiffy+Joist+Hanger+-+Photo.jpg",,,,https://materialsmarket.com/products/47mm-long-leg-timber-to-timber-jiffy-joist-hanger,4.14,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jubilee-hose-clip-000-stainless-steel-9-5-12mm,9.5-12mm Jubilee Hose Clip 000 Stainless Steel,"Jubilee Clip 000 Stainless Steel (9.5-12mm) offers exceptional corrosion resistance, making it ideal for demanding applications where durability and reliability are essential.",Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Jubilee+Clip+000+Stainless+Steel+9.5-12mm+-+Photo.jpg",,,,https://materialsmarket.com/products/jubilee-hose-clip-000-stainless-steel-9-5-12mm,13.24,GBP,https://schema.org/InStock
https://materialsmarket.com/products/100mm-scrim-tape-90m-roll,100mm Scrim Tape (90m/Roll),"100mm Scrim Tape is used for sealing joints between plasterboard.

It is self adhesive and easy to install.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Scrim+Tape+-+Photo+(Resized).jpg",,,,https://materialsmarket.com/products/100mm-scrim-tape-90m-roll,6.72,GBP,https://schema.org/InStock
https://materialsmarket.com/products/2-hour-fire-rated-white-beaded-frame-metal-access-panel-600mm-x-300mm,2 Hour Fire Rated White Beaded Frame Metal Access Panel 600mm x 300mm,"2 Hour Fire Rated White Beaded Frame Metal Access Panel 600mm x 300mm offers superior fire protection and functionality, allowing secure access to hidden areas while maintaining aesthetics.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Beaded+Frame+Metal+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/2-hour-fire-rated-white-beaded-frame-metal-access-panel-600mm-x-300mm,77.40,GBP,https://schema.org/InStock
https://materialsmarket.com/products/multi-tool-blade-delta-pad-60-grit,Multi-Tool Blade Delta Pad 60 Grit,"Multi-Tool Blade Delta Pad 60 Grit offers professional trade-quality sanding performance. Specifically designed for use with oscillating multi-functional tools, it ensures efficient and precise sanding results.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Multi+tool+blades.jpg",,,,https://materialsmarket.com/products/multi-tool-blade-delta-pad-60-grit,4.00,GBP,https://schema.org/InStock
https://materialsmarket.com/products/50mm-celotex-cavity-wall-insulation-board-1200mm-x-450mm-5-94m2-pack,50mm Celotex CW4050 Cavity Wall Insulation Board 1200mm x 450mm (5.94m2/Pack),50mm Celotex CW4050 is specifically designed for use in partial-fill cavity wall applications. It features low emissivity foil facings for improved thermal performance in cavity air spaces.,PIR,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Celotex+Cavity+Wall+Insulation+-+Photo+(Resized).jpg",Celotex,Celotex,CW4050,https://materialsmarket.com/products/50mm-celotex-cavity-wall-insulation-board-1200mm-x-450mm-5-94m2-pack,62.16,GBP,https://schema.org/InStock
https://materialsmarket.com/products/2-hour-fire-rated-white-picture-frame-metal-access-panel-550mm-x-550mm,2 Hour Fire Rated White Picture Frame Metal Access Panel 550mm x 550mm,"2 Hour Fire Rated White Picture Frame Metal Access Panel 550mm x 550mm, ensures both fire safety and visual appeal, offering secure access to concealed spaces with an elegant picture frame design.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Picture+Frame+Metal+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/2-hour-fire-rated-white-picture-frame-metal-access-panel-550mm-x-550mm,83.40,GBP,https://schema.org/InStock
https://materialsmarket.com/products/3mm-thin-coat-angle-bead-3m,3mm Thin Coat Angle Bead 3m,3mm Thin Coat Angle Bead 3m is used to reinforce plasterboard joints to minimise cracking and accidental damage.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/3mm+Thin+Coat+Angle+Bead+-+Photo+(Resized).jpg",,,,https://materialsmarket.com/products/3mm-thin-coat-angle-bead-3m,2.03,GBP,https://schema.org/InStock
https://materialsmarket.com/products/45mm-hd-clad-pro-cedar-grey-f-trim-60mm-x-3600mm-fsc-100,45mm x 60mm HD Clad Pro Cedar Grey Composite F Trim 3600mm ,"45mm HD Clad Pro Cedar Grey F Trim 60mm x 3600mm is a trim piece that ensures polished edges for cladding, offering protection against moisture and providing a neat transition.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/HD+Clad+Pro+-+F-Trim+-+Cedar-Grey+-+Photo.jpg",,,HDCLAD-F-TRIM-C/GR-3600,https://materialsmarket.com/products/45mm-hd-clad-pro-cedar-grey-f-trim-60mm-x-3600mm-fsc-100,26.92,GBP,https://schema.org/InStock
https://materialsmarket.com/products/non-fire-rated-white-picture-frame-plastic-access-panel-228mm-x-152mm,Non-Fire Rated White Picture Frame Plastic Access Panel 228mm x 152mm,"Non-Fire Rated White Picture Frame Plastic Access Panel 228mm x 152mm combines functionality and aesthetics, allowing easy access to concealed spaces with a stylish picture frame design.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Picture+Frame+Plastic+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/non-fire-rated-white-picture-frame-plastic-access-panel-228mm-x-152mm,13.20,GBP,https://schema.org/InStock
https://materialsmarket.com/products/metal-insulation-supports-8-x-140mm-250-box,Metal Insulation Support Fixings 8 x 140mm (100/Pack),"8 x 140mm Metal Insulation Supports are used for fastening insulation boards and membranes in walls and ceilings.

They are available in a variety of lengths.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Metal+Insulation+Support+Fixings+-+Photo.jpg",,,,https://materialsmarket.com/products/metal-insulation-supports-8-x-140mm-250-box,34.87,GBP,https://schema.org/InStock
https://materialsmarket.com/products/38mm-serenity-artificial-grass-2m-x-5m,38mm Serenity Artificial Grass 2m x 5m,"38mm Serenity Artificial Grass 2m x 5m transforms outdoor spaces with its 38mm pile height, offering a luxurious and tranquil feel. Perfect for creating serene lounge areas or play spaces.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Serenity+main+-Photo.jpg",,,,https://materialsmarket.com/products/38mm-serenity-artificial-grass-2m-x-5m,359.88,GBP,https://schema.org/InStock
https://materialsmarket.com/products/35mm-wiverley-artificial-grass-2m-x-4m,35mm Wiverley Artificial Grass 2m x 4m,"35mm Wiverley Artificial Grass 2m x 4m offers a lush, inviting look with a 35mm pile height, perfect for a natural and vibrant garden. Its light green colour blends seamlessly into any space.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Wilverley+main+-+Photo.jpg",,,,https://materialsmarket.com/products/35mm-wiverley-artificial-grass-2m-x-4m,230.30,GBP,https://schema.org/InStock
https://materialsmarket.com/products/112mm-square-gutter-white-2m,112mm Square Gutter White 2m,"Enhance domestic buildings with our 112mm Square Gutter in White, 2m length. Its sharp design complements both modern and traditional architecture, offering functionality and style.",PVC,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/RS200W+Polypipe+112mm+Square+Gutter+Length+White.jpg",,,,https://materialsmarket.com/products/112mm-square-gutter-white-2m,14.54,GBP,https://schema.org/InStock
https://materialsmarket.com/products/multi-tool-blade-pack-crv-standard-20mm,Multi-Tool Blade Pack CRV Standard 20mm,"Multi-Tool Blade Pack CRV Standard 20mm is designed for cutting softwood, plastics, plastic pipes, and similar materials, featuring Chrome Vanadium construction for durability.",Chrome Vanadium,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Multi-Tool+Blade+Pack+CRV+Standard+20mm+-+Photo.jpg",,,,https://materialsmarket.com/products/multi-tool-blade-pack-crv-standard-20mm,8.82,GBP,https://schema.org/InStock
https://materialsmarket.com/products/100mm-x-175mm-standard-masonry-joist-hanger,100mm x 175mm Standard Masonry Joist Hanger,100mm x 175mm Standard Masonry Joist Hanger is a reliable choice for supporting joists in masonry or concrete applications. Its sturdy construction ensures secure and durable connections in construction projects.,Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Standard+Masonry+Joist+Hanger+-+Photo.jpg",,,,https://materialsmarket.com/products/100mm-x-175mm-standard-masonry-joist-hanger,6.59,GBP,https://schema.org/InStock
https://materialsmarket.com/products/non-fire-rated-white-beaded-frame-metal-access-panel-300mm-x-300mm,Non-Fire Rated White Beaded Frame Metal Access Panel 300mm x 300mm,"Non-Fire Rated White Beaded Frame Metal Access Panel 300mm x 300mm combines functionality and aesthetics, allowing easy access to concealed spaces with a stylish picture frame design.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Beaded+Frame+Metal+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/non-fire-rated-white-beaded-frame-metal-access-panel-300mm-x-300mm,43.80,GBP,https://schema.org/InStock
https://materialsmarket.com/products/arc-eco-closer-50mm-cavity-2400mm-8-pack,ARC Eco-Closer 50mm Cavity 2400mm (8/Pack),"50mm ARC Eco-Closer is an excellent solution for minimising cold bridging while preventing issues such as moisture, mould and staining that often occur around windows and doors.",Rock Mineral,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/ARC+Eco-Closer+-+Photo.jpg",ARC,ARC,EC50,https://materialsmarket.com/products/arc-eco-closer-50mm-cavity-2400mm-8-pack,155.23,GBP,https://schema.org/InStock
https://materialsmarket.com/products/ig-l1-s100-cavity-wall-lintel-1050mm,IG L1/S100 Cavity Wall Lintel 1050mm,IG L1/S100 Cavity Wall Lintel 1050mm is an insulated pre-galvanised mild steel lintel for bridging window or door openings in cavity walls. It features a flat plate for block work.,Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/IG+steel+lintel+2-+Photo.jpg",,,,https://materialsmarket.com/products/ig-l1-s100-cavity-wall-lintel-1050mm,62.82,GBP,https://schema.org/InStock
https://materialsmarket.com/products/internal-flush-plywood-door-2040mm-x-826mm-x-35mm,Internal Flush Plywood Door 2040mm x 826mm x 35mm,&lt;div&gt;Internal flush plywood door for commercial and domestic properties. Ready to be painted. Non-fire rated.&lt;/div&gt;,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Internal+Flush+Plywood+Door+-+Photo+REVA.jpg",,,,https://materialsmarket.com/products/internal-flush-plywood-door-2040mm-x-826mm-x-35mm,77.21,GBP,https://schema.org/InStock
https://materialsmarket.com/products/90mm-iko-enertherm-alu-pir-insulation-board-2400mm-x-1200mm,90mm IKO Enertherm ALU PIR Insulation Board 2400mm x 1200mm,"90mm IKO Enertherm ALU is a high-performance thermal insulation PIR board with composite foil facings. It can be used for roof, floor, wall and timber joist applications.",PIR,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/IKO+Enertherm+ALU+-+Photo+(Resized).jpg",IKO,IKO,31028090,https://materialsmarket.com/products/90mm-iko-enertherm-alu-pir-insulation-board-2400mm-x-1200mm,36.90,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jb-kind-hudson-laminate-internal-door-40-x-2040-x-726mm,JB Kind Hudson Laminate Internal Door 40x2040x726mm,"Hudson Internal Door brings a cottage feel with its oak effect laminate and grooved central panel, fully finished.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/JBK+LHUD20+1.jpg",,,LHUD726,https://materialsmarket.com/products/jb-kind-hudson-laminate-internal-door-40-x-2040-x-726mm,158.87,GBP,https://schema.org/InStock
https://materialsmarket.com/products/non-fire-rated-white-picture-frame-plastic-access-panel-305mm-x-305mm,Non-Fire Rated White Picture Frame Plastic Access Panel 305mm x 305mm,"Non-Fire Rated White Picture Frame Plastic Access Panel 305mm x 305mm combines functionality and aesthetics, allowing easy access to concealed spaces with a stylish picture frame design.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Picture+Frame+Plastic+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/non-fire-rated-white-picture-frame-plastic-access-panel-305mm-x-305mm,15.60,GBP,https://schema.org/InStock
https://materialsmarket.com/products/mot-type-1-bulk-bag,MOT Type 1 Sub Base Bulk Bag,"MOT offers both versatility and excellent load-bearing properties. Approved for use as a sub-base, it sits below a flat surface such as a driveway or pavement to provide structural support.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/MOT+-+Photo+1.jpg",,,,https://materialsmarket.com/products/mot-type-1-bulk-bag,57.59,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jubilee-hose-clip-7-5mild-steel-158-190mm,158-190mmJubilee Hose Clip 7.5Mild Steel,"Jubilee Clip 7.5Mild Steel 158-190mm are mild steel zinc-protected, worm-drive hose clips suitable for most common hose joining applications.",Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Jubilee+Clip+6+Mild+Steel+110-140mm+-+Photo.jpg",,,,https://materialsmarket.com/products/jubilee-hose-clip-7-5mild-steel-158-190mm,6.18,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jb-kind-thames-oak-half-light-glazed-internal-door-finished-35-x-1981-x-838mm,JB Kind Thames Oak Half Light Glazed Internal Door (Finished) 35x1981x838mm,Thames Oak Half Light Glazed Internal Door - finished brings natural light and style to your home with its half-light glazed panel.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/JBK+VOTHAVL23+1.jpg",,,VOTHAVL29,https://materialsmarket.com/products/jb-kind-thames-oak-half-light-glazed-internal-door-finished-35-x-1981-x-838mm,202.90,GBP,https://schema.org/InStock
https://materialsmarket.com/products/birtley-cb90-cavity-wall-lintel-1800mm,Birtley CB90 Cavity Wall Lintel 1800mm,"Birtley CB90 Cavity Wall Lintel 1800mm is a standard-duty lintel with expanded polystyrene insulation, designed to minimise thermal bridging.",Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Birtley+lintel+1+-+photo.jpg",,,,https://materialsmarket.com/products/birtley-cb90-cavity-wall-lintel-1800mm,110.22,GBP,https://schema.org/InStock
https://materialsmarket.com/products/aquabond-adhesive,Aquabond Adhesive,"Aquabond Adhesive offers a robust solution for affixing artificial grass, compatible with many surfaces and jointing tapes. Its moisture-curing, trowel-ready formula ensures durability in various weather conditions.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Aqua+Bond+REVA.jpg",,,Aquabond,https://materialsmarket.com/products/aquabond-adhesive,11.99,GBP,https://schema.org/InStock
https://materialsmarket.com/products/thermafleece-ultrawool-sheepwool-insulation-90mm-x-590mm-8-5m2-pack,Thermafleece UltraWool Sheepwool Insulation 90mm x 590mm (8.5m2/Pack),"Thermafleece UltraWool Sheepwool Insulation 90mm x 590mm is a high-performance solution for thermal insulation, offering superior thermal efficiency, exceptional sound absorption, and optimal moisture regulation.",Sheepwool,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Thermafleece+UltraWool+Sheepwool+Insulation+-+Photo.jpg",,,PULW90590,https://materialsmarket.com/products/thermafleece-ultrawool-sheepwool-insulation-90mm-x-590mm-8-5m2-pack,194.08,GBP,https://schema.org/InStock
https://materialsmarket.com/products/keystone-5-k-90-cavity-wall-lintel-1200mm,Keystone S/K-90 Cavity Wall Lintel 1200mm,"Keystone S/K-90 Cavity Wall Lintel 1200mm offers load-bearing support for cavity walls, bridging door or window openings and distributing weight to vertical supports.",Galvanised Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Keystone+lintel+1+-+Photo.jpg",,,,https://materialsmarket.com/products/keystone-5-k-90-cavity-wall-lintel-1200mm,73.25,GBP,https://schema.org/InStock
https://materialsmarket.com/products/18mm-exterior-grade-class-3-plywood-2440mm-x-1220mm-8-x-4,18mm Exterior Grade Class 3 Hardwood Plywood 2440mm x 1220mm (8&#39; x 4&#39;),"This is a premium hardwood plywood for use in exterior applications. Belonging to bond class 3, it has weatherproof properties that make it superior to standard class 2 plywoods.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Exterior+Grade+Class+3+Plywood+-+Photo.jpg",,,,https://materialsmarket.com/products/18mm-exterior-grade-class-3-plywood-2440mm-x-1220mm-8-x-4,50.46,GBP,https://schema.org/InStock
